row_type,point_index,amoc_sv,c_k,eke_c_k,eke_c_eps,kappaH_min,sss_offset
POINT,497,-9.599290575770294,0.01000000000000001,0.5,0.01000000000000001,1.000000000000566e-07,0.1283894480757887
POINT,535,-9.627791259772597,0.3,0.3722830562209702,0.4219148355995784,1.000000000000566e-07,0.2533221332745345
POINT,144,-9.680112954870866,0.1138352709250057,0.3983678915156532,0.09495288937359336,0.0002260501058904889,0.8496095551994227
POINT,423,-9.702462855343761,0.1448247507944695,0.1056200952649821,0.01000000000000001,1.000000000000566e-07,0.2685452375677115
POINT,452,-9.708379171431734,0.3,0.3066718189395541,0.01000000000000001,1.000000000000566e-07,0.1942498410343717
POINT,324,-9.756197365212909,0.07054871842797361,0.3928159823065299,0.224405358361761,1.000000000000566e-07,0.2607590421371317
POINT,131,-9.766507656770427,0.2716862061428787,0.01000000000000001,0.2014270993462972,1.000000000000566e-07,0.2287779393717528
POINT,336,-9.790779816751581,0.01000000000000001,0.267823737558569,0.4599086982806372,1.000000000000566e-07,0.2539418413915168
POINT,293,-9.941927912548257,0.07919555460291579,0.1724650025620288,1,1.000000000000566e-07,0.2401282185896856
POINT,361,-9.94750758299962,0.01000000000000001,0.3092554799188007,0.3985063325940593,0.0002598190535551958,0.8495737318856829
POINT,515,-9.978893743551868,0.01000000000000001,0.1612935351202043,0.01000000000000001,1.000000000000566e-07,0.2310556944017308
POINT,465,-10.00973386712073,0.01000000000000001,0.3044065019085228,0.01000000000000001,1.000000000000566e-07,0.1753613630327099
POINT,214,-10.01582291086596,0.2696662091515268,0.1475887884682283,0.4022922706405537,1.000000000000566e-07,0.2195248948057059
POINT,454,-10.04595535390082,0.01000000000000001,0.01000000000000001,1,1.000000000000566e-07,0.2265451487175154
POINT,109,-10.17679523497951,0.03000910706912263,0.01513928081376417,0.3461615231934717,8.068724798271495e-06,0.2206130826135654
POINT,459,-10.19713274224697,0.01000000000000001,0.5,1,1.000000000000566e-07,0.2145121077334329
POINT,369,-10.26493056913297,0.1482674060248886,0.07866543397334219,0.01000000000000001,0.0002074661209428678,0.8288209298833094
POINT,100,-10.40273372569679,0.1996393782187829,0.08763488924475109,0.838703670335928,7.687489809466118e-06,0.1909297986854127
POINT,187,-10.4462626586749,0.201044941916133,0.05486028752458527,0.1553702390892299,1.000000000000566e-07,0.191052836480871
POINT,422,-10.45393743293151,0.2857782835357796,0.5,1,1.000000000000566e-07,0.1869853132758019
POINT,373,-10.46798045365012,0.1452522971858436,0.0753105170693531,0.5397227899413914,0.0002332792638514161,1
POINT,325,-10.56944649685947,0.01000000000000001,0.3090637768494799,0.748867020808897,1.000000000000566e-07,0.18989654946944
POINT,370,-10.58024728838889,0.04427442670435168,0.06398759919154123,0.5715390538496977,0.0002130999463096385,0.848574042971693
POINT,357,-10.58318867262433,0.1285071925626189,0.07830135576189859,0.6014560736501645,0.0001619940342422359,0.6361591149372949
POINT,367,-10.60555702581309,0.1593488313422797,0.0961533466449267,0.9305807046914725,0.0002025874297273121,0.8322925330391043
POINT,360,-10.73548610442379,0.1771598161292321,0.05789130079553501,0.4397633843715613,0.0002078450254901188,0.8422252805215742
POINT,30,-10.74983175141571,0.2592512721070683,0.1056229873255568,0.7231676642273139,4.511135668876182e-06,0.1600769808705194
POINT,223,-10.7591285529035,0.08063716611284795,0.1293685978361051,0.2709434003963315,1.000000000000566e-07,0.182318048805055
POINT,417,-10.7699809433303,0.02811400168987055,0.5,0.4729926275059061,1.000000000000566e-07,0.1802323805888598
POINT,366,-10.81659857931665,0.3,0.1499674262191001,0.6051028515049444,0.0002001256770522871,0.78190088848785
POINT,480,-10.87483974389898,0.3,0.34780721923241,0.01000000000000001,1.000000000000566e-07,0.09522273336315684
POINT,135,-10.98500647880718,0.01000000000000001,0.3453090390961372,1,0.0002456079718061081,0.7224426904715917
POINT,476,-11.0039882081312,0.01000000000000001,0.4031076930472193,0.01000000000000001,1.000000000000566e-07,0.06700449942182024
POINT,310,-11.02830891613707,0.1872427501805459,0.2154210434632904,0.9828160755384704,1.000000000000566e-07,0.1500859559692231
POINT,348,-11.05246737503994,0.1249129657305167,0.4098861573195113,0.3315645320282293,0.0002119207989522947,0.7122430083440463
POINT,397,-11.09586820158981,0.01000000000000001,0.01000000000000001,0.7472455263015977,1.000000000000566e-07,0.1460069770467671
POINT,352,-11.11106562268535,0.03321430142711948,0.4297773312650681,0.5756349735480918,0.0002179335389809543,0.7022756226511722
POINT,302,-11.23643222091346,0.01000000000000001,0.3422956119602445,0.01000000000000001,0.000594728163611347,0.9058157731109717
POINT,365,-11.30252421949781,0.1543731918512111,0.5,0.370545427053354,0.0001733897218712296,0.5123762189123522
POINT,433,-11.33128303162056,0.21044195920452,0.5,0.5443165235392614,1.000000000000566e-07,0.136535858196569
POINT,464,-11.44577307686298,0.3,0.01000000000000001,1,1.000000000000566e-07,0.09941843887281177
POINT,412,-11.46797220310662,0.1167917044438242,0.4157900409132822,1,1.000000000000566e-07,0.1277561535895763
POINT,5,-11.49460958401552,0.2601125438388183,0.3451030846708715,0.4177607670816028,0.0002682690494065629,0.928922480984729
POINT,307,-11.52925468168215,0.2554281319880735,0.1735832572497317,0.08420971443427072,1.000000000000566e-07,0.1198866876219374
POINT,402,-11.54211575980189,0.1687591492646711,0.01000000000000001,0.5407560484063741,1.000000000000566e-07,0.1088843237126394
POINT,25,-11.56495784481696,0.2524083549276558,0.06830036336951822,0.4743401035261819,0.0001418304354528402,0.4083763880638057
POINT,10,-11.66248255827469,0.2047251904212704,0.4793213098055023,0.4121206789331777,0.000255895848603435,0.7927986590299351
POINT,359,-11.66664173930948,0.2965723745194574,0.4029904245338207,0.2382453201991419,0.0001469600692781143,0.3579400102675002
POINT,337,-11.67727920617629,0.01000000000000001,0.06935842726226848,0.01000000000000001,1.000000000000566e-07,0.1176894049057261
POINT,432,-11.78166871171544,0.3,0.5,1,1.000000000000566e-07,0.09229608797660938
POINT,312,-11.79534033154155,0.06225540893176937,0.1417726170288345,0.6347684832737399,1.000000000000566e-07,0.1077575534333644
POINT,147,-11.79775688573983,0.01000000000000001,0.4014042429609519,0.01000000000000001,0.0006096806025411761,0.8482695923465482
POINT,513,-11.80240617688382,0.01000000000000001,0.3560194387068437,0.5715391999219823,1.000000000000566e-07,0.1043308911684662
POINT,458,-11.82439423293624,0.3,0.3366414814041771,1,1.000000000000566e-07,0.08404730872122279
POINT,501,-11.85876064942755,0.2169556419476317,0.3389060404900348,0.01000000000000001,0.0005308291281732995,0.9579665011598145
POINT,403,-11.87488408530082,0.3,0.180749342908851,0.664572815039477,1.000000000000566e-07,0.07781200165706387
POINT,346,-11.8950669038172,0.3,0.05729927208505856,0.01000000000000001,1.000000000000566e-07,0.08640712954167912
POINT,481,-11.91426809452015,0.01000000000000001,0.5,1,1.000000000000566e-07,0.09318599221410456
POINT,503,-12.04621385665071,0.1616009661130919,0.2834538898190894,0.01000000000000001,1.000000000000566e-07,0.05272689580274975
POINT,477,-12.33753994153584,0.3,0.3565564093099072,0.01000000000000001,1.000000000000566e-07,0
POINT,490,-12.34352876195401,0.1168557590296833,0.3882423523780617,0.01000000000000001,1.000000000000566e-07,0
POINT,387,-12.34529494523749,0.2800238799540743,0.3373716526111818,0.6073119838021233,8.977170351262965e-05,0.1517108830335045
POINT,472,-12.35777435106447,0.1312622985454103,0.2245406208329885,1,1.000000000000566e-07,0.06224056379299886
POINT,444,-12.40730918820798,0.120202103078783,0.01000000000000001,1,1.000000000000566e-07,0.0525687649564297
POINT,349,-12.4320761971972,0.2453959580701787,0.3910234034325668,0.4659069617500966,0.0002524196826984067,0.7223058058206183
POINT,354,-12.50401293124607,0.2997764349010139,0.3550172820974641,0.8260038778426326,0.0002501919802950668,0.7370632272029563
POINT,487,-12.62118231431482,0.134522280086614,0.1166184249554255,0.01000000000000001,1.000000000000566e-07,0.05961209279762725
POINT,376,-12.74088572502765,0.05710391783170178,0.1846712168470829,0.1073662920258418,0.0002763780715160735,0.6948248206346225
POINT,430,-12.74563602364876,0.3,0.01000000000000001,0.4297751472839747,1.000000000000566e-07,0.00969864283631916
POINT,509,-12.88471141686968,0.3,0.01000000000000001,1,1.000000000000566e-07,0
POINT,428,-13.00582135630961,0.1454197950587667,0.5,1,1.000000000000566e-07,0.02676447330224102
POINT,520,-13.0948371529204,0.3,0.2029076470066523,0.5278932241499695,1.000000000000566e-07,0
POINT,353,-13.09951696820684,0.1570157477199577,0.4330906619201474,0.7577983450467031,0.0002668957222975055,0.676121303716963
POINT,439,-13.10935507149943,0.01000000000000001,0.1272368817045781,1,1.000000000000566e-07,0.008727873733689384
POINT,445,-13.12258213044,0.3,0.3722201822462432,1,1.000000000000566e-07,0
POINT,363,-13.1656654052118,0.1653271750405594,0.2913725581246329,0.6353170962261523,0.0002182476147962044,0.5323622488432386
POINT,500,-13.23431042040848,0.1465406184628587,0.01000000000000001,0.01000000000000001,1.000000000000566e-07,0
POINT,436,-13.25994681076961,0.1384306249623464,0.1330443068840049,0.9119740093282086,1.000000000000566e-07,0
POINT,527,-13.28566719476372,0.3,0.1560656703255467,0.01000000000000001,1.000000000000566e-07,0
POINT,451,-13.29212692628751,0.3,0.5,0.5581694447755879,1.000000000000566e-07,0
POINT,356,-13.29946380987952,0.1657965997390752,0.3195725866146582,0.4604631191810256,0.0001658540871067142,0.3079149237012695
POINT,524,-13.37593231774675,0.01000000000000001,0.4443732426472327,1,1.000000000000566e-07,0
POINT,469,-13.38268285133242,0.01000000000000001,0.1601018129895783,0.01000000000000001,1.000000000000566e-07,0
POINT,466,-13.44733465707768,0.01000000000000001,0.3437410726713058,0.4613684572302257,1.000000000000566e-07,0
POINT,371,-13.46768328832604,0.1364379505101182,0.2796944355137349,0.3374505151849265,0.0003496300316363451,0.8450517341786647
POINT,374,-13.62558203483876,0.1122032388676065,0.2019516130287388,1,0.0002768749367173719,0.6794406011698096
POINT,392,-13.70045963065042,0.01000000000000001,0.04814317667453269,0.689552253994163,0.0002601919981172554,0.4878342604184248
POINT,381,-13.71747547873659,0.2704237473464588,0.1800968527961079,1,0.0002540994143342377,0.6207260443864867
POINT,141,-13.96562951002181,0.122928314482972,0.5,0.01000000000000001,0.000627916732454481,0.7395607550771612
POINT,415,-14.23456294160734,0.07809426460058345,0.266615239986118,0.01000000000000001,0.000750373697279603,1
POINT,378,-14.44934813441547,0.01000000000000001,0.1574430074396685,0.7989177627921908,0.0002376366721583939,0.3703047151697878
POINT,377,-14.46976109064776,0.2041688006527228,0.1661932025557092,0.1066994992507193,0.0002664867332813896,0.5300279845909176
POINT,434,-14.47319016958109,0.01000000000000001,0.3315169815417932,0.01000000000000001,0.0006176914262847156,0.6413376852517383
POINT,384,-14.54967462413036,0.1703846649583329,0.2838365139910176,0.3200802577125652,0.0001450124743790386,0.1377292373724938
POINT,386,-14.55954672286609,0.3,0.08398322466415775,0.03397451131142443,0.0003171311657104835,0.6831670231046124
POINT,362,-14.78615647065842,0.2783770636043628,0.4731366713170956,0.2458122136347953,0.0004228393271442071,0.7542996012567774
POINT,420,-14.85335578459302,0.01000000000000001,0.358252065651393,0.01000000000000001,0.0005140563901922956,0.4492602737778219
POINT,334,-15.33385349862823,0.08401531075913686,0.3825880054616988,0.4125306596317155,0.0005191153746145704,0.7896180228591054
POINT,49,-15.43607132217574,0.09924070584131577,0.4155130523873571,0.7751397913857084,0.0002793672338987851,0.4359998765365873
POINT,416,-15.67788704370493,0.3,0.3487756982917343,1,0.0005571507146276413,1
POINT,368,-15.70216810508729,0.294540829594881,0.4607859994390636,0.676669224657782,0.000438380808515413,0.7674545577568159
POINT,375,-15.92816850142431,0.2590412968202633,0.3668009284695702,0.1148241099697453,0.0006072953975618727,0.898587370850049
POINT,529,-16.03231341135212,0.01000000000000001,0.01000000000000001,0.5660895926153963,0.0006649592569343961,0.964614886390079
POINT,388,-16.09842610064563,0.1265558911005961,0.4386388818007129,0.795698714054438,0.0002319125671591087,0.2509524737648322
POINT,9,-16.42725191962555,0.1533339488397984,0.1646548470060276,0.720746879161684,0.000535982208204177,0.8277849432179609
POINT,55,-16.56142464097234,0.2244361039296651,0.4470893519251375,0.5593560864708877,0.0006604608977439568,0.9895245572410694
POINT,390,-16.59413713244174,0.1579162761325671,0.09611331930337072,1,0.000321297459790564,0.4941069037209448
POINT,69,-16.70938585789133,0.2769723710887333,0.2514822935750957,0.3551641302357619,0.0004098415186871239,0.6417906438226791
POINT,372,-16.72824189492,0.1246295210634117,0.1531562072735308,0.5833414844967887,0.0002485344840244814,0.2739223582859662
POINT,435,-16.94527388901752,0.01000000000000001,0.5,0.01000000000000001,0.0005065138958444045,0.2388543223871658
POINT,407,-17.18948268120529,0.06832795230157741,0.2224124182624783,1,0.000718450020988727,1
POINT,391,-17.37408150709183,0.2717930772971336,0.0511375848188613,0.5748177234231114,0.0004608055157759889,0.7173529631084317
POINT,63,-17.57576026295677,0.254608504727262,0.1931274980597301,0.4938147717545475,0.0005513437521443719,0.7879580025835325
POINT,470,-17.63682113489152,0.01000000000000001,0.5,1,0.0006680762492683873,0.7527129924322913
POINT,329,-17.65894051047742,0.3,0.01000000000000001,0.7054912258120741,0.0006181603867232093,0.9163317477381814
POINT,449,-17.69985993781199,0.01000000000000001,0.01000000000000001,0.01000000000000001,0.0005382040157828306,0.5507187973853644
POINT,479,-17.89816919682801,0.01000000000000001,0.01000000000000001,1,0.000715806574704089,0.8877682567656285
POINT,538,-17.97235306813447,0.3,0.3515162723225015,0.01000000000000001,0.0006847005825215683,0.5798763828923136
POINT,34,-18.28931139241623,0.2664957255931478,0.4310413886474532,0.1933620867994309,0.0004011126414168969,0.3919722210790965
POINT,461,-18.30614671124023,0.3,0.2957599159353713,1,0.00066825098059329,0.905143928315816
POINT,521,-18.35520740766094,0.01000000000000001,0.1621843750128888,0.01000000000000001,0.000809425783883756,0.7845165494770393
POINT,319,-18.41639572438638,0.01000000000000001,0.07040008339502696,0.01000000000000001,0.0008571217320528777,1
POINT,382,-18.52722448060956,0.2514356579559711,0.1223194624974838,0.4277061944193852,0.0002693882033976312,0.1802500970162901
POINT,50,-18.55025146135575,0.2164814480845916,0.2139726519885968,0.3811666382730607,0.0007045733028514619,0.9104888025264067
POINT,383,-18.57461070296213,0.1128464638684454,0.114148786328522,0.1352850937640354,0.0002622193509769955,0.1505878068513307
POINT,394,-18.70949521953306,0.1293008268973725,0.1102560184629367,0.4728465136283931,0.00056072094598857,0.6568058506161966
POINT,326,-18.78734503459688,0.1996812472272983,0.3044613653756302,1,0.0006775664274041871,0.8413972959565459
POINT,393,-19.00946424905843,0.09709094637240201,0.4662860617684695,0.3908609463376873,0.0005917525087804448,0.5728538968505171
POINT,332,-19.02136257239055,0.2517070594918413,0.5,0.01000000000000001,0.0008336802712236919,0.6181250000416905
POINT,75,-19.43070402442027,0.275924706147863,0.4951140232289533,0.2235665501012201,0.0003549322067573608,0.2187424885097812
POINT,107,-19.96765409080157,0.04292548014995356,0.2471091422857891,0.6934841035934167,0.0008210939165894803,0.8956204546836461
POINT,119,-20.14929874465694,0.2942591969988108,0.2896865585374424,0.5580545377367551,0.0006917786433358566,0.772165562651717
POINT,158,-20.21070696007563,0.261511502825479,0.4084181413655176,0.4798812149950348,0.0008707735539049841,0.9980490933501452
POINT,233,-20.42549087492154,0.01000000000000001,0.3530528353547327,1,0.0007217880633279693,0.6305981547043131
POINT,409,-20.71491272172168,0.01000000000000001,0.01000000000000001,0.01000000000000001,0.0008728767034210208,0.9083237002364906
POINT,525,-20.7243055181446,0.3,0.3709432560938836,0.7163665455565156,0.0007678810509112235,0.8250857280214553
POINT,138,-20.83274103199785,0.3,0.5,0.7659646650958806,0.000699711013674526,0.6948056768450774
POINT,537,-21.09368495934846,0.3,0.01000000000000001,1,0.0008699615621220966,1
POINT,380,-21.26314026044687,0.1077775247102907,0.3976785102697263,0.2492152391248953,0.0008102807526836455,0.7175199057722649
POINT,328,-21.36716180933293,0.1367003142049938,0.01000000000000001,0.01000000000000001,0.0007418907896787763,0.7256054971628698
POINT,467,-21.48165100051742,0.171089627311567,0.01000000000000001,0.01000000000000001,0.0006585494670601721,0.6164201323028661
POINT,414,-21.49075452888315,0.3,0.01000000000000001,0.01000000000000001,0.0008863828917816853,0.9810025865672762
POINT,297,-21.50403819347012,0.3,0.3512917903182939,0.01000000000000001,0.001178346761123425,0.9197506391270069
POINT,83,-21.57696312037551,0.02279759215677225,0.1472276225568211,0.5545849547216224,0.0006278837027515164,0.4314102020059672
POINT,282,-21.68162058925373,0.01000000000000001,0.5,0.01000000000000001,0.00110074529163011,0.6516109974202819
POINT,489,-21.70639053291689,0.191325504692353,0.5,1,0.0007138301740521871,0.6157536409761419
POINT,22,-21.87169911110513,0.1650417887110243,0.08242382140619728,0.256570863121521,0.0008412834218232978,0.8286720800164427
POINT,313,-21.89243089711645,0.01000000000000001,0.424688658133986,0.01000000000000001,0.001027871310345615,0.5715769165352257
POINT,315,-22.16866637277593,0.3,0.01000000000000001,1,0.0006336140767840985,0.5690633938351097
POINT,72,-22.73819150695627,0.2293868516265329,0.4194841139673448,0.783231260110421,0.0009275264660626229,0.8553852551463312
POINT,462,-22.78712200539758,0.3,0.01000000000000001,0.01000000000000001,0.000901896817721016,0.8789408149532772
POINT,3,-22.90290841147713,0.03198878545437164,0.01918643712309964,0.3861898285228567,0.0003886900178991944,0.04243973396725742
POINT,418,-22.97478511358162,0.3,0.01000000000000001,1,0.0008618649330042386,0.8105163798004386
POINT,463,-23.50166533951606,0.3,0.3137738954978342,0.01000000000000001,0.0009269586390755129,0.4771843052118712
POINT,502,-23.524891802598,0.01000000000000001,0.01000000000000001,1,0.0008895339919399526,0.7133056327192017
POINT,437,-23.54512096622381,0.01000000000000001,0.01000000000000001,1,0.0007966213252101541,0.561632220403971
POINT,528,-23.58033899977348,0.203086366793829,0.01000000000000001,0.01000000000000001,0.0006825159954834916,0.5095839413161832
POINT,47,-23.82949893222694,0.1346800686980725,0.2959268447688833,0.2258841074965917,0.0006147951107106609,0.3176247877131685
POINT,486,-23.88009113685128,0.3,0.01000000000000001,1,0.0008008865582939129,0.6627073362710203
POINT,84,-23.92699548705973,0.221721793875484,0.4745033773095502,0.2400887924481279,0.0004390988784701258,0.06767696648102506
POINT,149,-23.98045742123183,0.1571893721076396,0.400915186372964,0.01000000000000001,0.001356269672927251,0.8576867101814833
POINT,516,-24.31198518002192,0.01000000000000001,0.5,0.01000000000000001,0.001127612682845475,0.4874885282924757
POINT,36,-24.37517580882504,0.2256415315200361,0.1255847203459962,0.467009339021576,0.0007008457865483093,0.4707443251499071
POINT,15,-24.45406568362693,0.04755095207602873,0.1376196473227106,0.362914513591307,0.0006329133769188984,0.2751757105748452
POINT,68,-24.58931594760185,0.1465729237627015,0.2640634663493391,0.09894830581164342,0.0005595421141009339,0.1842829485163704
POINT,65,-24.62240788282084,0.2673081703712301,0.3187787426283682,0.7513957370149109,0.0005159578506658312,0.2014095277765225
POINT,153,-24.98514467482451,0.01000000000000001,0.4088133842440821,0.7123404896566152,0.001076180181695062,0.8098859454582759
POINT,215,-25.00879711766577,0.1049408185603427,0.1584202548957658,1,0.000981281257782574,0.7422639974818657
POINT,58,-25.27166230598284,0.04700712738809493,0.25830887245839,0.2941106954098397,0.0005207215597249748,0.06818903316850355
POINT,152,-25.29065875875564,0.2389095944430743,0.4293669332684172,0.3314938519751897,0.001077346452688968,0.7979038057340184
POINT,103,-25.30334353648938,0.2974706387380004,0.388233805947188,0.0516783183670616,0.0007866706159067519,0.3020917355019278
POINT,117,-25.33591400523625,0.1062151614643885,0.4035802657038452,0.2729683350735962,0.000553513230104987,0.1137154113862773
POINT,189,-25.40414424227751,0.1386336428108512,0.2419128085910131,1,0.0009494782791913039,0.661501948870979
POINT,105,-25.47894467446228,0.02504588676679171,0.4996770126553144,0.2296186457109748,0.0005804093888189503,0.01640970533820296
POINT,165,-25.99165187855696,0.1550107602396762,0.3903500262428877,0.2171297384561329,0.001241499604056632,0.9587434597121987
POINT,27,-26.05978679961462,0.2308544521953275,0.3274865176347781,0.4992289656380816,0.0004710947706651588,0.04223317016615313
POINT,38,-26.16103752429993,0.1188613602454415,0.03149554440283055,0.9781631925320431,0.001196056690428606,0.9889370457515368
POINT,113,-26.38478031645283,0.04351255783001383,0.4998672840391354,0.409860945727862,0.00061270272638897,0.05830423105120719
POINT,178,-26.45295757321729,0.1847560388891216,0.236224295779827,0.06371527449979014,0.001142042796865007,0.7315709742533111
POINT,154,-26.66665800650426,0.1490390061896547,0.3789404939547144,0.6156746287689535,0.001188088729436911,0.8778001729117925
POINT,11,-26.73153497230413,0.05168441557854287,0.1524022482689684,0.4108369943646548,0.0009947685690576964,0.6109212380801645
POINT,54,-26.73272981561134,0.2377409474142831,0.1738547520130424,0.4503175640961358,0.0007934934941463032,0.4197251276994205
POINT,42,-26.83003937991481,0.09544986801116906,0.3086706382364569,0.3398982246279715,0.001250993867125415,0.9352858652171299
POINT,431,-26.86359604664117,0.01000000000000001,0.2531731707851095,1,0.0006850477992954887,0.1370352483319146
POINT,123,-27.18939586239888,0.02403955767179178,0.5,0.2078474755218706,0.000975228500937774,0.3961305809486715
POINT,1,-27.24318911668196,0.04020050311247705,0.13064913486553,0.9233723862758618,0.001242159822141084,0.9269010944497525
POINT,79,-27.31388250908804,0.04272140748773009,0.06085165130903215,0.577940286046455,0.001043432011717283,0.6449345847001281
POINT,468,-27.34478187441683,0.3,0.5,1,0.0008545680292560014,0.4264701105594716
POINT,40,-27.45470089756748,0.05353618732991367,0.3299108402527441,0.8947629911716058,0.0005979612608613501,0.04154222785570583
POINT,474,-27.46257535131466,0.3,0.01000000000000001,1,0.0006279245851319597,0.2083689544329196
POINT,115,-27.72753631530255,0.2311852739668292,0.4857540595559504,0.2208005413396189,0.00103225022185784,0.5031561640026753
POINT,425,-27.75256172091969,0.3,0.5,1,0.0009705509207985701,0.5287494619469992
POINT,532,-27.79769655438163,0.01000000000000001,0.3114220163157227,1,0.0008113495833903049,0.2490320156971311
POINT,290,-27.93799673424157,0.3,0.3416077886593177,0.5469630026617619,0.001250628953052489,0.8792969196128715
POINT,484,-28.0663774402444,0.01000000000000001,0.5,1,0.001021647074615449,0.4816418297496041
POINT,455,-28.29652391890691,0.3,0.01000000000000001,0.01000000000000001,0.0007280550790187695,0.2843959054578359
POINT,114,-28.3632109632093,0.1127949381803237,0.4553740410149549,0.7624283312827194,0.0008637614414814912,0.3203128376919721
POINT,85,-28.58430206213943,0.1566080228448938,0.1868176929876707,0.07036819213501848,0.0009756885170629516,0.4241033018161049
POINT,29,-29.07491425902759,0.1753755671939039,0.04470905785874777,0.9913431213033621,0.0009709190492175449,0.4696582467934554
POINT,78,-29.20448381155499,0.1970195616386085,0.1682171777938871,0.07119396837250863,0.0005965717361195964,0.007224751757856751
POINT,323,-29.29486284476315,0.01000000000000001,0.5,0.5364917682871554,0.001194527000080046,0.5794374793436143
POINT,150,-29.31374877671174,0.06687510042990656,0.3992893062578292,0.3213427597328914,0.001385540936340079,0.8457807929555989
POINT,93,-30.00778959971048,0.1484132118260258,0.117040218095369,0.5510374208122821,0.001423202871454621,0.9432624884111873
POINT,26,-30.09511525087867,0.1512907126136468,0.4650106440870855,0.6683549377731541,0.0009530326121592155,0.316854864507175
POINT,191,-30.31404185083696,0.2845377188478942,0.2402046177784276,1,0.001232752964304571,0.6685539063275407
POINT,112,-30.47265750281945,0.08765963058364609,0.2280482244999076,0.05450641871691492,0.001273575084289318,0.5564859059582632
POINT,284,-30.49140788818291,0.01000000000000001,0.01000000000000001,0.6455834603545845,0.0013479324188565,0.8012090780425922
POINT,275,-30.80436010727604,0.2900535813190523,0.1235263862905749,1,0.0009605206103725705,0.3716539788894782
POINT,271,-31.14688763225957,0.1332281940515286,0.147146824040901,1,0.001037784172122448,0.3839981916163609
POINT,492,-31.23707599199764,0.3,0.5,1,0.0009160227673911233,0.2524965213578469
POINT,188,-31.28579780038292,0.01000000000000001,0.1907608205380804,0.5506064990275075,0.001462388856767964,0.8601789353529931
POINT,219,-31.43701711444486,0.3,0.3807910361448272,1,0.001447029481857527,0.8313920732530482
POINT,294,-31.8156784640919,0.3,0.1102415436388663,0.2287305722773788,0.001228893547890544,0.5590144853787686
POINT,249,-32.09959427270678,0.3,0.3051277107076681,0.7088727572527364,0.00126590289366865,0.5609933441316149
POINT,2,-32.11637915681033,0.0422299285515846,0.1895406250630081,0.9927891791696615,0.001302432658101843,0.5823845888175276
POINT,7,-32.24843576354811,0.2418076230143442,0.4622136724581614,0.4209061237014114,0.0009010509881156018,0.1344709350399309
POINT,88,-32.3011889828755,0.1677996115679703,0.1269327801370567,0.9384552320122634,0.001586146375411015,0.9574208205493043
POINT,499,-32.56348212731542,0.3,0.01000000000000001,0.01000000000000001,0.0008345842954486732,0.141687184330902
POINT,246,-32.59076500574486,0.1962042546020404,0.2025570257577429,1,0.001225035533708578,0.4902478921554684
POINT,8,-32.68198769901927,0.06462954815341423,0.3290730205731657,0.7919890740587633,0.001258577959923285,0.4873720232824246
POINT,46,-33.11137711126528,0.2759316727703687,0.2332982079306838,0.857260330731426,0.001146209087086683,0.3929645921947317
POINT,533,-33.21818441213156,0.01000000000000001,0.01000000000000001,1,0.0008421836756607546,0
POINT,17,-34.5059209983836,0.04401879426619973,0.2669317924684247,0.4267554368685453,0.001794042520939091,0.9703485929073953
POINT,104,-34.52521319200472,0.2683565657006962,0.09773547780482685,0.9667392223616225,0.0008623950234754441,0.04748233227624599
POINT,37,-34.90488049218717,0.1485741213425845,0.4437814438153749,0.2543278174966908,0.0009845218830758654,0.01567180530208279
POINT,460,-35.3662267916316,0.3,0.5,1,0.0008971010555221994,0
POINT,56,-35.88962730671022,0.2247552636449757,0.1165737618037627,0.1852498953565554,0.001429799322105218,0.4783604882822716
POINT,41,-36.1496673937133,0.1707296017774617,0.3109461470468741,0.07682291598040468,0.001804401172622095,0.6294265881920529
POINT,101,-36.20523009140703,0.2596661281734406,0.2244224229052016,0.966260359387318,0.001769087210638308,0.7993296178683167
POINT,28,-36.4365941225661,0.06588743114840903,0.05261318481151888,0.2527536465408373,0.001534518056097567,0.5345724846404044
POINT,39,-37.21074376730684,0.07839925177047212,0.4789035551828203,0.8327536560651839,0.001862153849300978,0.7479094558059121
POINT,57,-37.47358227929194,0.2161780084691871,0.3843117741181473,0.5975285985488663,0.001247704312577981,0.1940911398167064
POINT,76,-37.58129910219199,0.07338480271920708,0.02598330992760774,0.9161522178351923,0.001191023581089369,0.1675751779706657
POINT,90,-37.91883605949187,0.2092828418242746,0.375884802953123,0.4586003567972754,0.00113968401711633,0.05992550417206077
POINT,406,-38.09957457086607,0.01000000000000001,0.3915346160336336,0.4198547126191003,0.002055870572026248,0.9037462770697166
POINT,19,-38.34089125780513,0.2471037783647757,0.02503919808424623,0.7456915424427484,0.001974652141901858,0.8874285282235117
POINT,396,-38.35219020206047,0.01000000000000001,0.346299443741513,0.8044512110928079,0.002017533151153567,0.8955419959791342
POINT,52,-38.36857300791046,0.07658423250788042,0.3218811524322942,0.09491922692797891,0.002056706058752453,0.6860234190493802
POINT,92,-38.40859291886996,0.2615183212426523,0.4504016720395188,0.05341665119400105,0.002088992225419029,0.5597732698115638
POINT,347,-38.65944339480502,0.09641927235239647,0.06616483436895501,1,0.001439355582285329,0.3229364899334772
POINT,511,-38.84294461868845,0.3,0.01000000000000001,0.01000000000000001,0.001059592863627242,0
POINT,96,-39.05479724517129,0.2211893708592467,0.2923244761875567,0.6784902215709632,0.001992325257380136,0.7657475725611053
POINT,108,-39.11000785947439,0.182375699622073,0.4570610464318166,0.9359041231506454,0.001306082825774742,0.1432909309342487
